speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label,force_ratio,speed_wing,porpoising_flag,speed_kmh_qbin,wing_angle_deg_qbin,downforce_n_qbin,drag_n_qbin
214.78,25.34,0,2332.49,148.94,100.0,stable,15.660602,5442.5254,0,2,3,2,2
285.54,7.88,0,1320.55,199.91,100.0,stable,6.605723,2250.0554,0,3,0,1,3
359.31,19.05,0,4979.79,370.1,76.01,mild,13.4552555,6844.855,1,4,2,4,4
265.06,5.77,0,835.13,169.38,100.0,stable,4.930511,1529.3962,0,3,0,1,2
175.43,6.38,0,403.95,74.52,100.0,stable,5.420693,1119.2434,0,1,0,0,1
191.08,10.19,0,763.16,91.68,100.0,stable,8.324171,1947.1051,0,1,0,0,1
162.7,29.84,0,1556.08,93.52,100.0,stable,16.639008,4854.968,0,1,4,2,1
350.91,15.64,0,3923.39,333.31,100.0,stable,11.770994,5488.2324,0,4,1,4,4
336.67,13.28,0,3075.37,296.1,100.0,stable,10.386255,4470.9775,0,4,1,3,4
268.57,16.04,0,2354.36,196.47,100.0,stable,11.983306,4307.8633,0,3,1,2,3
120.95,19.55,0,578.45,42.31,100.0,stable,13.671709,2364.5723,0,0,2,0,0
309.78,10.22,0,2011.77,241.05,100.0,stable,8.345861,3165.9517,0,3,0,2,3
316.64,5.54,0,1144.18,241.34,100.0,stable,4.740947,1754.1857,0,4,0,1,3
298.87,30.18,0,5305.75,317.77,59.71,moderate,16.696825,9019.896,1,3,4,4,4
145.51,21.04,1,898.25,47.2,100.0,stable,19.03072,3061.5305,0,0,2,1,0
174.8,14.01,1,873.78,60.5,100.0,stable,14.442645,2448.948,0,1,1,1,0
315.32,24.0,0,4777.75,312.68,86.11,mild,15.279999,7567.68,1,4,3,4,4
217.56,15.34,0,1479.37,127.5,100.0,stable,11.602901,3337.3704,0,2,1,2,2
164.17,14.09,0,775.22,71.24,100.0,stable,10.881808,2313.1553,0,1,1,0,1
270.15,5.69,0,854.38,175.85,100.0,stable,4.8585725,1537.1534,0,3,0,1,2
257.3,28.79,0,3767.1,229.01,100.0,stable,16.449501,7407.667,0,2,3,3,3
237.64,30.04,0,3340.69,200.35,100.0,stable,16.674269,7138.7056,0,2,4,3,3
191.15,5.58,1,419.83,65.98,100.0,stable,6.3629885,1066.617,0,1,0,0,1
305.3,16.66,0,3157.21,256.46,100.0,stable,12.310731,5086.298,0,3,1,3,3
250.81,13.85,0,1778.63,165.67,100.0,stable,10.735981,3473.7185,0,2,1,2,2
329.36,28.25,1,6066.67,278.4,21.67,severe,21.7912,9304.42,1,4,3,4,4
319.89,30.06,1,6056.16,272.36,22.19,severe,22.235867,9615.894,1,4,4,4,4
349.86,9.14,0,2298.29,303.85,100.0,stable,7.5638967,3197.7205,0,4,0,2,4
296.28,14.14,0,2534.32,232.2,100.0,stable,10.914385,4189.3994,0,3,1,3,3
136.66,32.07,1,1171.55,51.76,100.0,stable,22.634275,4382.686,0,0,4,1,0
196.84,24.43,0,1893.43,122.88,100.0,stable,15.408773,4808.8013,0,1,3,2,2
299.47,31.43,1,5525.6,245.38,48.72,moderate,22.518543,9412.342,1,3,4,4,3
135.74,33.64,0,1206.04,70.27,100.0,stable,17.162945,4566.294,0,0,4,1,1
279.35,13.13,0,2094.52,203.43,100.0,stable,10.296023,3667.8657,0,3,1,2,3
187.04,32.2,1,2202.66,97.21,100.0,stable,22.65878,6022.688,0,1,4,2,1
162.52,7.44,0,404.2,64.51,100.0,stable,6.265695,1209.1488,0,1,0,0,1
244.41,21.79,0,2619.83,180.06,100.0,stable,14.549762,5325.6943,0,2,2,3,2
123.85,31.9,0,957.72,56.49,100.0,stable,16.953796,3950.815,0,0,4,1,0
283.88,19.21,0,3132.59,231.66,100.0,stable,13.522361,5453.3345,0,3,2,3,3
207.9,23.65,1,2048.89,101.27,100.0,stable,20.231955,4916.835,0,2,3,2,1
258.34,6.44,0,884.94,161.68,100.0,stable,5.4734044,1663.7096,0,2,0,1,2
123.11,31.19,0,927.46,55.03,100.0,stable,16.853718,3839.801,0,0,4,1,0
216.2,29.4,0,2711.21,163.69,100.0,stable,16.563076,6356.28,0,2,4,3,2
307.95,28.85,1,5406.99,246.35,54.65,moderate,21.948406,8884.358,1,3,3,4,3
288.08,22.58,0,3764.86,253.93,100.0,stable,14.82637,6504.846,0,3,2,3,3
242.65,30.35,1,3515.51,157.65,100.0,stable,22.299461,7364.4272,0,2,4,3,2
150.94,21.91,0,1004.73,68.84,100.0,stable,14.595149,3307.0955,0,0,2,1,1
256.27,24.38,1,3202.54,156.05,100.0,stable,20.522524,6247.8623,0,2,3,3,2
279.35,5.83,0,936.48,188.21,100.0,stable,4.9757185,1628.6105,0,3,0,1,3
248.26,10.43,0,1318.28,155.19,100.0,stable,8.494619,2589.3518,0,2,0,1,2
300.24,11.16,1,2061.17,171.73,100.0,stable,12.002387,3350.6782,0,3,1,2,2
199.56,23.74,0,1894.68,124.63,100.0,stable,15.20244,4737.554,0,1,3,2,2
204.64,15.9,1,1355.43,85.36,100.0,stable,15.8789835,3253.776,0,1,1,1,1
349.59,32.94,0,7852.41,459.6,0.0,severe,17.085314,11515.494,1,4,4,4,4
341.15,32.31,0,7350.07,432.17,0.0,severe,17.007357,11022.557,1,4,4,4,4
148.04,8.16,0,367.33,53.87,100.0,stable,6.818823,1208.0063,0,0,0,0,0
165.05,10.47,0,584.96,68.62,100.0,stable,8.524629,1728.0736,0,1,0,0,1
250.38,25.88,1,3233.37,153.45,100.0,stable,21.071165,6479.8345,0,2,3,3,2
247.87,16.96,0,2117.16,169.89,100.0,stable,12.461946,4203.875,0,2,1,2,2
120.82,29.08,0,838.24,50.79,100.0,stable,16.504036,3513.4456,0,0,4,1,0
342.21,12.83,1,3071.52,228.0,100.0,stable,13.471579,4390.554,0,4,1,3,3
305.1,28.0,0,5163.06,316.91,66.85,mild,16.291882,8542.8,1,3,3,4,4
311.17,18.6,0,3649.78,275.38,100.0,stable,13.253613,5787.762,0,3,2,3,4
283.29,21.73,0,3510.6,241.63,100.0,stable,14.528825,6155.8916,0,3,2,3,3
144.14,15.89,1,672.06,42.34,100.0,stable,15.872933,2290.3845,0,0,1,0,0
196.47,14.49,1,1141.0,76.98,100.0,stable,14.822031,2846.8503,0,1,1,1,1
186.48,18.56,0,1308.14,98.83,100.0,stable,13.236264,3461.0686,0,1,2,1,1
361.91,7.02,1,1891.25,239.07,100.0,stable,7.910863,2540.6082,0,4,0,2,3
129.99,17.91,1,614.06,35.61,100.0,stable,17.244032,2328.121,0,0,2,0,0
247.05,27.19,0,3294.73,204.43,100.0,stable,16.116667,6717.2896,0,2,3,3,3
304.56,31.22,0,5680.96,336.98,40.95,moderate,16.858448,9508.363,1,3,4,4,4
207.85,14.38,1,1268.07,86.02,100.0,stable,14.741571,2988.883,0,2,1,1,1
239.62,18.35,1,2136.19,121.94,100.0,stable,17.51837,4397.027,0,2,2,2,2
143.97,8.87,0,377.58,51.31,100.0,stable,7.358799,1277.0139,0,0,0,0,0
155.1,16.8,0,821.56,66.35,100.0,stable,12.3822155,2605.68,0,1,1,1,1
284.26,14.37,0,2369.71,214.47,100.0,stable,11.049144,4084.8164,0,3,1,3,3
291.87,22.08,1,3783.83,193.65,100.0,stable,19.539532,6444.4893,0,3,2,3,3
247.92,17.13,0,2138.56,170.43,100.0,stable,12.548026,4246.869,0,2,2,2,2
339.92,9.86,1,2337.44,216.79,100.0,stable,10.782047,3351.6113,0,4,0,2,3
198.69,28.09,0,2196.41,134.66,100.0,stable,16.310781,5581.202,0,1,3,2,2
292.34,30.51,0,5126.43,306.06,68.68,mild,16.749756,8919.293,1,3,4,4,4
292.17,34.99,0,5783.87,334.39,35.81,moderate,17.29678,10223.029,1,3,4,4,4
222.71,20.95,1,2095.58,110.38,100.0,stable,18.985144,4665.775,0,2,2,2,1
319.54,14.82,1,3085.5,204.63,100.0,stable,15.078434,4735.583,0,4,1,3,3
239.3,32.28,0,3613.36,212.51,100.0,stable,17.003248,7724.604,0,2,4,3,3
265.9,31.08,1,4312.47,192.09,100.0,stable,22.45026,8264.172,0,3,4,4,3
111.63,20.98,0,527.05,36.99,100.0,stable,14.248445,2341.9973,0,0,2,0,0
282.93,29.53,1,4662.0,210.81,91.9,mild,22.1147,8354.923,1,3,4,4,3
272.54,14.65,0,2219.71,197.98,100.0,stable,11.211789,3992.711,0,3,1,2,3
340.31,13.5,0,3195.0,303.5,100.0,stable,10.527183,4594.185,0,4,1,3,4
137.32,31.1,0,1150.83,68.34,100.0,stable,16.839771,4270.6523,0,0,4,1,1
150.38,34.63,0,1518.47,87.96,100.0,stable,17.263187,5207.6597,0,0,4,2,1
227.48,33.19,0,3346.97,195.57,100.0,stable,17.113922,7550.0605,0,2,4,3,3
192.0,13.95,0,1050.03,97.23,100.0,stable,10.799444,2678.4,0,1,1,1,1
137.08,11.64,1,448.15,36.02,100.0,stable,12.441699,1595.6113,0,0,1,0,0
140.56,10.07,0,408.0,49.54,100.0,stable,8.235769,1415.4391,0,0,0,0,0
289.49,27.15,0,4517.93,280.49,99.1,stable,16.107277,7859.6533,0,3,3,4,4
298.38,19.31,0,3477.99,256.38,100.0,stable,13.565762,5761.718,0,3,2,3,3
336.31,11.82,0,2736.94,289.7,100.0,stable,9.447496,3975.184,0,4,1,3,4
182.26,33.53,1,2168.05,94.8,100.0,stable,22.869726,6111.1772,0,1,4,2,1
220.2,24.67,1,2391.08,115.87,100.0,stable,20.635885,5432.334,0,2,3,3,2
136.77,18.91,1,716.3,40.12,100.0,stable,17.85394,2586.3208,0,0,2,0,0
132.82,10.77,1,389.5,33.45,100.0,stable,11.644245,1430.4716,0,0,0,0,0
102.97,32.32,1,669.64,29.53,100.0,stable,22.6766,3327.9905,0,0,4,0,0
144.89,14.47,0,619.7,55.8,100.0,stable,11.105735,2096.5583,0,0,1,0,0
174.16,8.34,1,519.54,56.01,100.0,stable,9.275844,1452.4945,0,1,0,0,0
249.81,21.56,0,2708.94,187.27,100.0,stable,14.465424,5385.9033,0,2,2,3,3
264.65,30.15,0,4155.9,248.99,100.0,stable,16.69103,7979.1973,0,3,4,4,3
245.09,15.79,0,1931.71,162.98,100.0,stable,11.852436,3869.971,0,2,1,2,2
108.58,28.76,0,670.19,40.76,100.0,stable,16.442347,3122.761,0,0,3,0,0
238.0,5.84,0,680.64,136.62,100.0,stable,4.981994,1389.92,0,2,0,0,2
219.56,16.1,1,1579.55,98.58,100.0,stable,16.023027,3534.916,0,2,1,2,1
304.44,23.15,0,4304.53,286.69,100.0,stable,15.01458,7047.786,0,3,3,4,4
340.63,28.22,1,6481.59,297.57,0.92,severe,21.78173,9612.578,1,4,3,4,4
275.87,6.55,0,1025.52,184.51,100.0,stable,5.558073,1806.9485,0,3,0,1,3
288.54,8.05,1,1377.93,153.34,100.0,stable,8.98611,2322.747,0,3,0,1,2
202.86,13.61,0,1143.89,108.01,100.0,stable,10.590593,2760.9246,0,1,1,1,1
256.81,11.83,1,1597.6,126.71,100.0,stable,12.608318,3038.0623,0,2,1,2,2
244.81,22.8,0,2744.56,184.17,100.0,stable,14.902319,5581.668,0,2,2,3,3
357.81,9.7,0,2547.44,319.7,100.0,stable,7.9682198,3470.7568,0,4,0,3,4
294.09,25.57,0,4410.6,280.52,100.0,stable,15.722944,7519.8813,0,3,3,4,4
173.32,5.18,0,320.63,72.14,100.0,stable,4.4445524,897.7976,0,1,0,0,1
335.13,32.41,1,7112.79,313.42,0.0,severe,22.694117,10861.563,1,4,4,4,4
242.11,33.11,1,3782.78,165.87,100.0,stable,22.805693,8016.262,0,2,4,3,2
142.04,6.23,0,258.9,48.8,100.0,stable,5.305328,884.9092,0,0,0,0,0
320.92,14.72,0,3092.67,274.8,100.0,stable,11.254258,4723.943,0,4,1,3,4
239.7,21.7,0,2509.62,172.88,100.0,stable,14.516543,5201.49,0,2,2,3,2
120.99,20.82,1,614.75,32.5,100.0,stable,18.915384,2519.0117,0,0,2,0,0
203.59,34.6,0,2780.97,161.11,100.0,stable,17.261312,7044.2134,0,1,4,3,2
229.22,8.17,0,882.3,129.18,100.0,stable,6.830005,1872.7274,0,2,0,1,2
173.38,6.88,1,425.58,54.81,100.0,stable,7.7646413,1192.8545,0,1,0,0,0
177.77,21.7,0,1380.53,95.09,100.0,stable,14.518142,3857.6091,0,1,2,1,1
134.52,27.54,0,988.5,61.04,100.0,stable,16.194298,3704.6812,0,0,3,1,0
288.3,24.78,0,4115.25,265.39,100.0,stable,15.506424,7144.0737,0,3,3,4,4
114.15,19.78,0,521.02,37.85,100.0,stable,13.76539,2257.8872,0,0,2,0,0
174.86,30.41,0,1828.5,109.27,100.0,stable,16.73378,5317.4927,0,1,4,2,1
156.05,20.32,0,999.15,71.42,100.0,stable,13.989779,3170.936,0,1,2,1,1
218.88,6.57,0,647.7,116.17,100.0,stable,5.57545,1438.0416,0,2,0,0,2
308.26,17.03,0,3288.5,263.07,100.0,stable,12.500475,5249.668,0,3,2,3,3
179.19,31.78,0,1998.24,117.98,100.0,stable,16.937107,5694.658,0,1,4,2,2
331.35,32.57,1,6983.52,307.37,0.0,severe,22.72024,10792.069,1,4,4,4,4
329.79,30.7,0,6560.99,391.0,0.0,severe,16.780025,10124.554,1,4,4,4,4
208.03,12.82,1,1134.9,84.26,100.0,stable,13.469025,2666.9446,0,2,1,1,1
319.73,18.97,1,3925.43,219.44,100.0,stable,17.888397,6065.2783,0,4,2,4,3
179.39,19.18,0,1249.11,92.46,100.0,stable,13.509734,3440.7002,0,1,2,1,1
168.53,33.25,1,1840.17,80.61,100.0,stable,22.828062,5603.6226,0,1,4,2,1
330.39,15.58,0,3463.29,295.15,100.0,stable,11.734,5147.4766,0,4,1,3,4
278.63,11.97,0,1902.39,199.23,100.0,stable,9.548713,3335.2012,0,3,1,2,3
164.66,12.78,1,708.69,52.75,100.0,stable,13.434881,2104.3547,0,1,1,0,0
106.8,28.92,0,651.68,39.56,100.0,stable,16.473204,3088.656,0,0,3,0,0
298.63,7.35,0,1347.17,217.62,100.0,stable,6.1904697,2194.9304,0,3,0,1,3
182.57,5.74,0,393.71,80.34,100.0,stable,4.900548,1047.9518,0,1,0,0,1
125.85,16.17,0,521.2,43.23,100.0,stable,12.056442,2034.9945,0,0,1,0,0
176.44,11.82,0,753.41,79.73,100.0,stable,9.449516,2085.5208,0,1,1,0,1
214.86,26.88,0,2465.86,153.68,100.0,stable,16.04542,5775.4365,0,2,3,3,2
157.84,8.4,1,430.01,46.04,100.0,stable,9.339922,1325.856,0,1,0,0,0
115.92,10.14,0,279.46,33.72,100.0,stable,8.2876625,1175.4288,0,0,0,0,0
188.34,17.09,0,1231.82,98.3,100.0,stable,12.53123,3218.7305,0,1,2,1,1
232.9,5.92,0,661.45,130.91,100.0,stable,5.052708,1378.768,0,2,0,0,2
310.69,31.98,0,6040.43,356.07,22.98,severe,16.964165,9935.866,1,3,4,4,4
307.35,25.83,1,4862.96,230.98,81.85,mild,21.053598,7938.8506,1,3,3,4,3
142.55,24.45,0,993.58,64.46,100.0,stable,15.4139,3485.3477,0,0,3,1,1
224.32,7.52,0,778.05,122.98,100.0,stable,6.326638,1686.8865,0,2,0,0,2
329.57,12.61,0,2802.22,281.14,100.0,stable,9.967346,4155.8774,0,4,1,3,4
113.46,27.81,0,709.45,43.66,100.0,stable,16.249428,3155.3225,0,0,3,0,0
228.57,22.91,1,2403.04,120.66,100.0,stable,19.915796,5236.539,0,2,2,3,2
233.08,25.36,1,2749.43,131.61,100.0,stable,20.890738,5910.909,0,2,3,3,2
319.81,17.83,0,3699.63,286.99,100.0,stable,12.891146,5702.2124,0,4,2,3,4
231.75,26.71,0,2852.4,178.2,100.0,stable,16.006733,6190.0425,0,2,3,3,2
126.83,11.47,1,377.84,30.76,100.0,stable,12.283484,1454.7401,0,0,1,0,0
282.82,5.04,0,830.81,191.94,100.0,stable,4.328488,1425.4128,0,3,0,1,3
250.58,13.27,0,1703.25,164.02,100.0,stable,10.384404,3325.1968,0,2,1,2,2
223.76,34.7,1,3367.29,146.24,100.0,stable,23.02578,7764.472,0,2,4,3,2
176.14,28.42,0,1744.86,106.54,100.0,stable,16.37751,5005.899,0,1,3,2,1
120.31,18.3,0,536.9,40.95,100.0,stable,13.111112,2201.6729,0,0,2,0,0
343.3,22.05,0,5226.72,356.97,63.66,mild,14.641903,7569.7646,1,4,2,4,4
323.1,25.84,0,5376.62,340.43,56.17,moderate,15.793614,8348.904,1,4,3,4,4
349.05,18.86,0,4652.95,348.07,92.35,mild,13.367857,6583.083,1,4,2,4,4
349.28,34.66,0,8196.94,474.74,0.0,severe,17.266169,12106.045,1,4,4,4,4
145.99,15.3,0,664.53,57.38,100.0,stable,11.581213,2233.6472,0,0,1,0,0
185.2,14.66,0,1025.55,91.43,100.0,stable,11.216779,2715.032,0,1,1,1,1
226.56,17.42,1,1815.59,107.28,100.0,stable,16.923843,3946.6753,0,2,2,2,1
207.71,19.88,0,1733.46,125.53,100.0,stable,13.809129,4129.275,0,2,2,2,2
355.46,21.54,0,5480.37,379.05,50.98,moderate,14.458173,7656.6084,1,4,2,4,4
178.09,34.41,0,2117.54,122.81,100.0,stable,17.242407,6128.0767,0,1,4,2,2
132.1,33.26,0,1130.68,66.04,100.0,stable,17.12114,4393.646,0,0,4,1,1
223.1,22.18,0,2219.74,151.13,100.0,stable,14.687619,4948.3584,0,2,2,2,2
234.82,23.79,0,2627.94,172.7,100.0,stable,15.216792,5586.368,0,2,3,3,2
208.33,13.18,1,1169.03,84.91,100.0,stable,13.767872,2745.7896,0,2,1,1,1
308.8,13.91,0,2708.62,251.38,100.0,stable,10.7750025,4295.4077,0,3,1,3,3
230.91,26.57,0,2817.61,176.4,100.0,stable,15.972847,6135.279,0,2,3,3,2
181.01,23.43,1,1539.34,76.43,100.0,stable,20.14052,4241.0645,0,1,3,2,1
228.89,11.25,0,1208.1,133.23,100.0,stable,9.067778,2575.0125,0,2,1,1,2
338.39,20.44,0,4724.08,336.57,88.8,mild,14.035951,6916.692,1,4,2,4,4
328.34,13.56,1,2986.09,212.06,100.0,stable,14.081346,4452.2905,0,4,1,3,3
273.63,26.57,0,3956.58,247.72,100.0,stable,15.971985,7270.349,0,3,3,4,3
272.49,18.09,1,2724.62,156.98,100.0,stable,17.35648,4929.3438,0,3,2,3,2
259.65,32.58,0,4289.53,251.71,100.0,stable,17.041553,8459.397,0,3,4,4,3
160.72,28.91,0,1475.65,89.58,100.0,stable,16.472984,4646.415,0,1,3,2,1
263.15,20.47,0,2861.01,203.65,100.0,stable,14.048662,5386.68,0,3,2,3,3
259.09,18.93,1,2573.56,144.02,100.0,stable,17.869463,4904.5737,0,2,2,3,2
250.74,31.77,1,3911.16,173.2,100.0,stable,22.581755,7966.0103,0,2,4,4,2
313.39,19.09,1,3794.7,211.28,100.0,stable,17.960526,5982.615,0,4,2,3,3
112.05,14.08,0,360.83,33.18,100.0,stable,10.874924,1577.6641,0,0,1,0,0
221.14,7.84,0,787.71,119.85,100.0,stable,6.572466,1733.7377,0,2,0,0,2
114.2,11.93,1,318.48,25.09,100.0,stable,12.693503,1362.406,0,0,1,0,0
310.88,14.27,0,2815.55,256.15,100.0,stable,10.991802,4436.258,0,3,1,3,3
161.75,22.44,0,1180.01,79.84,100.0,stable,14.779685,3629.6702,0,1,2,1,1
196.88,10.27,0,816.54,97.42,100.0,stable,8.381646,2021.9578,0,1,0,1,1
186.91,19.72,0,1392.96,101.36,100.0,stable,13.742699,3685.8652,0,1,2,1,1
348.33,26.05,0,6295.97,397.31,10.2,severe,15.846494,9073.996,1,4,3,4,4
189.84,28.88,0,2056.45,124.89,100.0,stable,16.46609,5482.579,0,1,3,2,2
113.71,7.13,1,189.74,23.62,100.0,stable,8.033023,810.7523,0,0,0,0,0
109.96,6.52,0,162.25,29.31,100.0,stable,5.5356536,716.9392,0,0,0,0,0
157.33,27.35,1,1343.78,62.39,100.0,stable,21.538387,4302.9756,0,1,3,1,0
123.74,7.9,0,248.63,37.55,100.0,stable,6.621305,977.546,0,0,0,0,0
310.38,33.4,0,6265.23,365.59,11.74,severe,17.137312,10366.692,1,3,4,4,4
278.74,33.48,0,5063.99,295.34,71.8,mild,17.146307,9332.215,1,3,4,4,4
305.56,14.31,0,2725.98,247.58,100.0,stable,11.010502,4372.5635,0,3,1,3,3
241.1,14.82,1,1756.94,116.51,100.0,stable,15.079735,3573.102,0,2,1,2,2
225.49,29.57,1,2964.8,134.01,100.0,stable,22.123724,6667.7393,0,2,4,3,2
195.92,5.5,1,434.94,69.28,100.0,stable,6.2780023,1077.5599,0,1,0,0,1
315.57,29.56,0,5803.94,349.84,34.8,moderate,16.59027,9328.249,1,4,4,4,4
100.47,14.11,0,290.83,26.69,100.0,stable,10.89659,1417.6317,0,0,1,0,0
236.61,9.68,1,1112.65,104.84,100.0,stable,10.612839,2290.3848,0,2,0,1,1
199.04,34.01,0,2618.31,152.2,100.0,stable,17.203089,6769.3496,0,1,4,3,2
140.84,13.58,0,550.2,52.04,100.0,stable,10.572637,1912.6072,0,0,1,0,0
288.63,20.99,0,3526.2,247.38,100.0,stable,14.254184,6058.3438,0,3,2,3,3
171.06,32.15,0,1840.01,108.32,100.0,stable,16.9868,5499.579,0,1,4,2,1
210.69,23.12,0,2059.32,137.24,100.0,stable,15.005246,4871.153,0,2,3,2,2
176.8,12.67,0,810.12,80.97,100.0,stable,10.005187,2240.0562,0,1,1,1,1
261.54,5.1,1,718.81,123.14,100.0,stable,5.8373394,1333.854,0,3,0,0,2
102.88,6.64,1,144.7,19.26,100.0,stable,7.51298,683.12317,0,0,0,0,0
273.76,24.71,0,3701.72,239.0,100.0,stable,15.488368,6764.6094,0,3,3,3,3
209.48,12.62,1,1133.09,85.2,100.0,stable,13.299178,2643.6375,0,2,1,1,1
289.27,17.09,1,2905.41,173.92,100.0,stable,16.705439,4943.624,0,3,2,3,2
322.31,30.78,1,6281.5,280.55,10.92,severe,22.38995,9920.702,1,4,4,4,4
236.27,22.68,0,2543.16,171.14,100.0,stable,14.860114,5358.604,0,2,2,3,2
330.34,22.57,0,4948.98,333.85,77.55,mild,14.823962,7455.7734,1,4,2,4,4
135.32,31.51,1,1130.85,50.19,100.0,stable,22.531382,4263.9336,0,0,4,1,0
109.14,15.49,0,375.94,32.17,100.0,stable,11.686044,1690.5786,0,0,1,0,0
334.64,5.51,0,1271.41,269.52,100.0,stable,4.717313,1843.8666,0,4,0,1,4
131.22,10.16,0,358.92,43.22,100.0,stable,8.304489,1333.1952,0,0,0,0,0
147.98,19.51,0,864.09,63.29,100.0,stable,13.652868,2887.0898,0,0,2,1,1
132.13,24.39,0,851.67,55.32,100.0,stable,15.395336,3222.6506,0,0,3,1,0
145.41,14.23,0,613.94,56.0,100.0,stable,10.963214,2069.1843,0,0,1,0,0
338.26,14.71,0,3433.31,305.25,100.0,stable,11.247535,4975.8047,0,4,1,3,4
324.7,8.13,0,1761.42,259.1,100.0,stable,6.7982244,2639.811,0,4,0,2,3
170.36,30.31,1,1730.68,77.64,100.0,stable,22.291088,5163.6113,0,1,4,2,1
286.73,14.4,1,2415.06,163.72,100.0,stable,14.751161,4128.912,0,3,1,3,2
308.91,24.88,1,4744.37,229.01,87.78,mild,20.71687,7685.6807,1,3,3,4,3
141.04,7.08,0,289.85,48.44,100.0,stable,5.9836917,998.5632,0,0,0,0,0
160.47,14.33,0,753.04,68.3,100.0,stable,11.0254755,2299.5352,0,1,1,0,1
226.62,11.1,1,1168.53,97.77,100.0,stable,11.951826,2515.482,0,2,1,1,1
268.7,31.15,0,4413.38,261.95,100.0,stable,16.848175,8370.005,0,3,4,4,3
211.51,16.67,0,1516.18,123.11,100.0,stable,12.315653,3525.8716,0,2,1,2,2
307.43,34.06,0,6254.39,363.46,12.28,severe,17.20792,10471.066,1,3,4,4,4
362.43,10.66,0,2870.13,331.63,100.0,stable,8.654614,3863.5037,0,4,0,3,4
329.17,10.05,0,2233.88,271.64,100.0,stable,8.223678,3308.1587,0,4,0,2,4
325.67,31.13,0,6478.09,384.58,1.1,severe,16.844584,10138.107,1,4,4,4,4
153.42,32.81,0,1506.92,88.28,100.0,stable,17.069778,5033.7104,0,1,4,2,1
339.68,26.08,1,5992.71,283.52,25.36,severe,21.136816,8858.8545,1,4,3,4,4
362.61,8.8,0,2377.18,325.25,100.0,stable,7.308778,3190.968,0,4,0,3,4
249.94,29.52,0,3636.44,219.28,100.0,stable,16.583546,7378.229,0,2,4,3,3
301.43,6.82,0,1275.0,220.76,100.0,stable,5.775503,2055.7527,0,3,0,1,3
258.81,22.94,0,3084.97,206.39,100.0,stable,14.947284,5937.1016,0,2,2,3,3
362.89,30.66,0,7934.58,473.04,0.0,severe,16.773592,11126.208,1,4,4,4,4
260.24,34.13,1,4489.13,195.58,100.0,stable,22.952908,8881.991,0,3,4,4,3
225.63,26.49,1,2682.74,126.12,100.0,stable,21.271328,5976.939,0,2,3,3,2
141.3,23.25,1,931.2,46.41,100.0,stable,20.064642,3285.225,0,0,3,1,0
323.65,12.65,0,2711.41,271.29,100.0,stable,9.994507,4094.1724,0,4,1,3,4
153.66,7.9,1,383.48,43.43,100.0,stable,8.829842,1213.9141,0,1,0,0,0
279.64,15.55,0,2477.56,211.37,100.0,stable,11.7214365,4348.4023,0,3,1,3,3
164.9,11.97,0,666.45,69.78,100.0,stable,9.550732,1973.853,0,1,1,0,1
285.09,15.12,0,2505.1,218.2,100.0,stable,11.480752,4310.5605,0,3,1,3,3
112.21,20.19,0,513.44,36.84,100.0,stable,13.937025,2265.52,0,0,2,0,0
146.44,26.65,0,1136.66,71.07,100.0,stable,15.993528,3902.626,0,0,3,1,1
290.67,25.0,1,4219.45,203.24,100.0,stable,20.760923,7266.7505,0,3,3,4,3
256.59,14.61,0,1962.07,175.37,100.0,stable,11.188173,3748.7798,0,2,1,2,2
247.36,20.44,0,2525.1,179.86,100.0,stable,14.039253,5056.0386,0,2,2,3,2
124.84,22.32,1,699.37,35.59,100.0,stable,19.650743,2786.4287,0,0,2,0,0
328.34,8.44,0,1870.13,265.74,100.0,stable,7.0374427,2771.1895,0,4,0,2,4
268.13,18.37,0,2676.67,203.62,100.0,stable,13.145418,4925.5483,0,3,2,3,3
253.14,24.39,0,3125.95,203.05,100.0,stable,15.394976,6174.0845,0,2,3,3,3
354.48,26.96,0,6729.81,418.95,0.0,severe,16.063515,9556.781,1,4,3,4,4
246.09,8.96,1,1114.22,112.54,100.0,stable,9.900658,2204.9663,0,2,0,1,1
314.0,33.33,0,6400.46,373.65,4.98,severe,17.12956,10465.62,1,4,4,4,4
156.89,28.32,1,1379.54,63.26,100.0,stable,21.807463,4443.1245,0,1,3,1,1
187.32,14.82,1,1060.68,70.33,100.0,stable,15.081473,2776.0825,0,1,1,1,1
274.98,28.93,0,4322.02,262.32,100.0,stable,16.476135,7955.172,0,3,3,4,3
266.94,18.79,0,2711.76,203.33,100.0,stable,13.336743,5015.8027,0,3,2,3,3
122.89,27.14,0,814.09,50.55,100.0,stable,16.10465,3335.2346,0,0,3,1,0
114.45,31.05,0,798.11,47.42,100.0,stable,16.830662,3553.6724,0,0,4,1,0
156.6,5.04,0,254.59,58.85,100.0,stable,4.326083,789.26404,0,1,0,0,0
241.47,33.43,0,3795.54,221.43,100.0,stable,17.141039,8072.3423,0,2,4,3,3
304.9,23.31,1,4346.89,216.37,100.0,stable,20.090078,7107.2188,0,3,3,4,3
203.06,11.42,1,964.53,78.81,100.0,stable,12.238676,2318.945,0,1,1,1,1
166.73,28.41,0,1562.43,95.42,100.0,stable,16.37424,4736.7993,0,1,3,2,1
256.62,17.05,0,2280.74,182.36,100.0,stable,12.5068,4375.3706,0,2,2,2,3
