speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label
317.58,18.52,1,3784.21,214.8,100.0,stable
356.3,16.5,0,4260.43,348.39,100.0,stable
258.75,19.15,0,2595.5,192.27,100.0,stable
304.43,16.84,0,3172.37,255.77,100.0,stable
281.94,29.92,1,4684.13,210.96,90.79,mild
156.86,10.45,1,527.47,46.48,100.0,stable
322.26,34.41,0,6933.47,402.12,0.0,severe
153.67,14.9,1,717.25,47.38,100.0,stable
126.66,28.27,1,897.56,41.18,100.0,stable
129.95,34.49,0,1129.65,65.49,100.0,stable
111.43,8.39,1,214.06,22.94,100.0,stable
253.07,14.04,0,1835.23,169.14,100.0,stable
182.41,19.11,0,1287.39,95.49,100.0,stable
122.31,33.22,0,968.15,56.56,100.0,stable
255.9,15.23,1,2032.42,132.08,100.0,stable
206.49,25.71,0,2185.84,138.69,100.0,stable
132.8,29.92,0,1039.39,62.41,100.0,stable
307.13,7.14,0,1385.26,229.79,100.0,stable
147.49,18.58,0,818.75,61.84,100.0,stable
136.91,14.73,1,563.09,37.51,100.0,stable
145.62,7.93,0,345.78,52.02,100.0,stable
259.59,16.42,1,2250.18,138.51,100.0,stable
177.89,34.38,0,2111.27,122.46,100.0,stable
334.12,25.37,0,5651.15,360.65,42.44,moderate
138.77,14.59,0,573.07,51.28,100.0,stable
262.04,32.76,1,4389.7,192.95,100.0,stable
290.9,22.96,1,3901.1,195.64,100.0,stable
138.24,10.58,0,414.68,48.2,100.0,stable
303.07,5.75,1,1086.59,166.05,100.0,stable
173.58,33.57,0,1968.44,114.74,100.0,stable
210.73,15.13,1,1369.57,89.43,100.0,stable
145.92,6.54,0,286.62,51.62,100.0,stable
195.84,14.66,0,1146.68,102.23,100.0,stable
349.22,23.77,0,5807.12,381.8,34.64,moderate
162.51,21.61,0,1149.34,79.34,100.0,stable
174.85,9.43,1,591.55,57.09,100.0,stable
143.86,15.17,0,639.79,55.6,100.0,stable
128.27,7.46,0,252.36,40.19,100.0,stable
283.81,12.18,0,2007.8,207.29,100.0,stable
300.58,8.45,1,1568.16,167.03,100.0,stable
233.11,30.82,1,3289.42,146.86,100.0,stable
201.32,33.28,0,2627.52,153.44,100.0,stable
323.93,30.37,0,6267.98,374.71,11.6,severe
307.87,25.21,1,4769.38,228.92,86.53,mild
211.59,30.25,0,2665.22,159.51,100.0,stable
193.61,16.73,0,1275.14,103.26,100.0,stable
212.8,28.43,0,2547.62,155.53,100.0,stable
134.11,9.4,0,347.23,44.77,100.0,stable
335.55,25.77,0,5783.13,366.62,35.84,moderate
221.6,14.36,1,1438.94,97.74,100.0,stable
307.66,19.12,0,3663.15,271.66,100.0,stable
304.73,6.56,1,1253.57,168.87,100.0,stable
342.43,28.77,0,6668.3,405.47,0.0,severe
323.72,22.53,1,4744.39,240.27,87.78,mild
293.45,29.79,1,5054.4,227.94,72.28,mild
339.76,6.52,1,1549.14,209.87,100.0,stable
102.52,6.14,0,132.79,25.41,100.0,stable
308.46,21.62,0,4141.17,285.85,100.0,stable
210.89,11.44,0,1041.89,113.36,100.0,stable
257.73,32.08,1,4168.65,184.15,100.0,stable
160.47,23.8,0,1228.04,80.68,100.0,stable
198.76,26.35,0,2071.47,130.12,100.0,stable
301.77,24.88,1,4525.88,218.5,98.71,stable
303.63,23.32,0,4312.75,286.15,100.0,stable
110.79,5.13,1,129.77,22.1,100.0,stable
231.88,29.07,0,3086.92,187.05,100.0,stable
250.09,26.29,0,3273.56,205.8,100.0,stable
108.42,13.85,1,332.48,23.22,100.0,stable
117.98,33.24,1,901.35,39.49,100.0,stable
197.35,12.06,0,961.37,100.07,100.0,stable
240.36,5.64,1,670.44,104.37,100.0,stable
329.75,26.3,0,5692.16,357.82,40.39,moderate
192.03,25.41,1,1869.2,89.41,100.0,stable
260.25,14.9,1,2058.27,135.92,100.0,stable
124.95,21.56,1,677.77,35.14,100.0,stable
211.61,16.97,1,1544.26,92.88,100.0,stable
299.69,25.85,1,4626.93,219.7,93.65,mild
272.81,28.37,0,4177.94,255.27,100.0,stable
116.92,20.99,0,578.58,40.59,100.0,stable
247.69,12.08,0,1516.54,157.66,100.0,stable
143.75,16.42,0,690.14,56.63,100.0,stable
165.72,10.02,0,564.65,68.83,100.0,stable
149.51,21.94,1,986.75,50.68,100.0,stable
152.33,14.77,1,698.77,46.47,100.0,stable
193.78,12.76,0,979.57,97.39,100.0,stable
273.67,9.05,0,1391.98,185.73,100.0,stable
343.45,11.44,0,2763.75,300.66,100.0,stable
333.83,31.34,0,6848.11,405.81,0.0,severe
213.28,6.32,0,591.38,110.1,100.0,stable
348.84,34.9,0,8225.92,475.8,0.0,severe
332.96,20.34,0,4552.14,325.25,97.39,stable
204.31,22.94,0,1921.88,128.59,100.0,stable
279.98,8.7,1,1401.02,145.29,100.0,stable
278.38,26.98,0,4154.55,258.53,100.0,stable
133.36,29.81,0,1044.68,62.8,100.0,stable
306.99,21.55,1,4089.34,212.08,100.0,stable
275.35,21.13,1,3229.34,169.3,100.0,stable
120.75,21.06,0,618.96,43.35,100.0,stable
228.66,8.67,0,931.33,129.17,100.0,stable
308.45,19.27,1,3709.93,205.35,100.0,stable
345.07,14.24,1,3459.93,236.56,100.0,stable
232.06,5.52,0,611.82,129.61,100.0,stable
211.29,11.64,1,1064.61,85.57,100.0,stable
238.84,27.44,0,3105.37,192.03,100.0,stable
321.0,32.48,1,6537.97,287.95,0.0,severe
260.19,21.67,0,2953.31,203.6,100.0,stable
360.69,33.81,0,8553.4,497.81,0.0,severe
339.74,9.34,0,2212.33,287.1,100.0,stable
361.03,15.88,1,4215.08,265.62,100.0,stable
211.26,24.53,1,2189.18,106.36,100.0,stable
180.71,28.89,0,1863.98,113.19,100.0,stable
220.4,10.05,0,1001.32,121.78,100.0,stable
169.04,8.61,0,505.23,70.55,100.0,stable
356.64,10.18,0,2655.5,319.33,100.0,stable
102.0,11.44,1,243.7,19.89,100.0,stable
234.94,9.18,0,1040.11,137.07,100.0,stable
279.15,9.69,1,1549.77,145.93,100.0,stable
259.86,28.08,0,3755.84,230.29,100.0,stable
361.76,7.73,1,2080.15,240.33,100.0,stable
354.15,8.14,0,2097.04,308.26,100.0,stable
225.95,15.72,0,1634.24,138.35,100.0,stable
163.51,33.2,0,1729.8,101.07,100.0,stable
101.38,7.64,1,161.48,18.86,100.0,stable
105.56,9.03,0,206.71,27.63,100.0,stable
244.62,9.04,0,1110.66,148.38,100.0,stable
200.3,19.14,1,1553.94,86.38,100.0,stable
299.64,30.71,0,5417.22,322.82,54.14,moderate
254.11,17.23,0,2259.78,179.36,100.0,stable
174.27,32.78,1,1943.02,85.39,100.0,stable
120.34,9.75,0,289.83,36.19,100.0,stable
246.24,19.72,0,2417.15,175.9,100.0,stable
322.47,8.21,0,1755.38,255.76,100.0,stable
131.3,18.07,0,631.92,48.58,100.0,stable
307.29,19.87,1,3792.14,206.02,100.0,stable
169.04,9.92,1,581.63,53.65,100.0,stable
264.68,12.12,1,1738.42,135.11,100.0,stable
229.17,34.23,1,3490.68,151.99,100.0,stable
120.21,26.78,1,769.25,36.01,100.0,stable
102.42,27.19,0,566.28,35.14,100.0,stable
281.32,11.8,1,1912.45,152.0,100.0,stable
259.19,28.58,0,3797.82,231.44,100.0,stable
277.9,30.27,0,4599.99,275.25,95.0,stable
309.67,25.73,0,4918.5,312.01,79.08,mild
162.94,33.97,0,1752.61,101.91,100.0,stable
192.08,13.86,0,1044.03,97.18,100.0,stable
316.52,11.49,1,2357.13,191.64,100.0,stable
131.21,19.73,0,686.51,49.95,100.0,stable
236.87,18.07,0,2055.86,158.09,100.0,stable
295.31,8.36,0,1497.32,214.78,100.0,stable
171.68,16.1,0,965.72,80.36,100.0,stable
152.16,34.05,1,1531.61,66.76,100.0,stable
351.72,28.87,0,7056.41,428.59,0.0,severe
168.17,31.2,1,1730.88,77.02,100.0,stable
217.43,13.89,1,1340.61,93.44,100.0,stable
151.4,15.46,1,722.12,46.4,100.0,stable
147.93,33.0,0,1408.19,82.39,100.0,stable
200.24,15.2,0,1242.34,107.78,100.0,stable
147.13,22.4,1,974.73,49.51,100.0,stable
167.19,18.63,0,1055.22,79.54,100.0,stable
362.9,22.4,1,5929.14,301.18,28.54,severe
120.73,29.49,0,847.81,51.14,100.0,stable
250.92,19.76,1,2514.55,137.09,100.0,stable
164.96,11.77,1,655.72,52.24,100.0,stable
112.29,13.98,1,359.9,24.95,100.0,stable
216.18,18.19,0,1723.4,131.95,100.0,stable
279.69,30.65,0,4711.92,280.94,89.4,mild
228.85,31.47,0,3230.73,191.23,100.0,stable
268.11,25.13,0,3606.5,231.12,100.0,stable
339.26,23.29,0,5376.39,357.0,56.18,moderate
290.07,26.58,1,4448.97,208.85,100.0,stable
254.57,14.54,0,1922.16,172.44,100.0,stable
180.79,17.39,0,1154.34,91.04,100.0,stable
148.8,29.81,0,1300.59,78.18,100.0,stable
336.26,30.19,0,6718.63,402.34,0.0,severe
338.75,26.63,0,6077.05,380.11,21.15,severe
225.9,12.46,0,1301.29,131.82,100.0,stable
216.7,7.98,0,770.02,115.24,100.0,stable
172.74,14.31,0,871.15,79.12,100.0,stable
134.39,24.2,0,874.64,57.02,100.0,stable
135.55,20.13,0,747.23,53.7,100.0,stable
270.33,12.39,0,1852.86,188.59,100.0,stable
196.34,10.7,1,845.92,73.03,100.0,stable
133.46,13.41,1,487.95,34.96,100.0,stable
226.4,19.43,1,2014.59,110.95,100.0,stable
133.44,8.1,0,296.61,43.75,100.0,stable
280.16,6.1,0,985.77,189.67,100.0,stable
357.07,13.8,0,3592.12,335.54,100.0,stable
283.15,28.1,1,4460.99,205.11,100.0,stable
145.34,15.31,1,659.0,42.66,100.0,stable
168.3,16.78,0,965.97,78.09,100.0,stable
161.63,31.7,0,1622.04,95.83,100.0,stable
184.12,12.02,0,834.1,87.06,100.0,stable
296.75,23.17,0,4094.34,272.54,100.0,stable
172.2,30.43,0,1774.75,106.03,100.0,stable
306.25,7.31,0,1410.05,228.81,100.0,stable
182.07,18.82,0,1263.27,94.63,100.0,stable
259.67,15.76,0,2164.1,182.85,100.0,stable
285.21,25.5,0,4138.32,263.5,100.0,stable
244.59,29.3,0,3458.83,209.07,100.0,stable
108.77,34.13,0,784.16,45.55,100.0,stable
151.94,8.58,0,407.07,56.98,100.0,stable
345.29,30.22,0,7089.28,424.45,0.0,severe
264.32,10.85,0,1554.16,176.8,100.0,stable
128.82,11.49,1,390.59,31.74,100.0,stable
151.76,22.25,0,1030.33,70.03,100.0,stable
278.43,8.99,0,1430.78,192.13,100.0,stable
265.58,13.37,0,1926.47,184.49,100.0,stable
100.59,9.97,1,206.97,19.01,100.0,stable
288.4,18.63,1,3139.54,177.5,100.0,stable
137.9,8.62,0,336.71,46.95,100.0,stable
271.76,11.58,1,1751.41,141.44,100.0,stable
353.54,13.3,0,3398.05,326.63,100.0,stable
218.62,19.89,1,1921.46,104.32,100.0,stable
102.53,10.37,1,223.64,19.84,100.0,stable
105.08,15.94,0,358.17,30.03,100.0,stable
145.72,13.85,0,600.77,55.93,100.0,stable
188.17,16.95,1,1219.97,73.42,100.0,stable
345.98,23.91,0,5731.92,375.78,38.4,moderate
292.97,23.83,0,4097.39,269.05,100.0,stable
279.69,30.23,0,4653.48,278.57,92.33,mild
170.74,7.32,0,438.62,71.12,100.0,stable
211.12,31.24,0,2730.86,161.97,100.0,stable
335.26,28.52,0,6341.39,386.73,7.93,severe
360.64,22.4,0,5856.3,396.61,32.18,moderate
236.96,8.55,0,986.44,138.55,100.0,stable
337.21,27.77,0,6259.54,385.36,12.02,severe
224.24,23.07,0,2327.6,155.3,100.0,stable
247.19,21.65,0,2663.55,183.69,100.0,stable
116.7,27.19,0,735.09,45.61,100.0,stable
361.52,27.42,0,7112.0,439.86,0.0,severe
125.71,10.86,0,351.66,39.99,100.0,stable
121.89,33.16,0,960.34,56.12,100.0,stable
340.13,5.02,0,1196.39,277.56,100.0,stable
166.98,33.99,0,1841.43,107.06,100.0,stable
160.27,6.2,1,327.94,46.59,100.0,stable
213.1,25.59,0,2317.19,147.34,100.0,stable
187.44,32.79,0,2247.95,131.72,100.0,stable
173.12,7.65,0,471.11,73.33,100.0,stable
260.11,26.24,0,3534.09,222.37,100.0,stable
292.38,22.51,0,3866.37,261.21,100.0,stable
260.92,34.77,0,4586.76,265.49,95.66,stable
135.08,26.1,1,948.57,44.86,100.0,stable
270.56,27.73,0,4024.61,247.89,100.0,stable
274.38,23.41,0,3533.39,234.04,100.0,stable
348.95,15.66,0,3883.55,329.67,100.0,stable
330.14,9.05,0,2026.55,270.32,100.0,stable
299.96,33.31,0,5838.63,340.88,33.07,moderate
265.86,22.03,0,3132.59,214.02,100.0,stable
230.77,11.31,0,1233.98,135.52,100.0,stable
209.0,31.01,0,2658.57,158.0,100.0,stable
197.91,33.04,0,2523.5,147.6,100.0,stable
171.02,19.85,1,1173.61,63.79,100.0,stable
231.16,5.15,1,566.44,96.23,100.0,stable
196.56,31.15,0,2361.36,140.16,100.0,stable
300.71,33.08,1,5831.7,255.76,33.41,moderate
230.43,8.95,0,976.04,131.54,100.0,stable
176.78,15.28,0,973.04,84.1,100.0,stable
273.89,19.59,0,2972.02,217.13,100.0,stable
309.17,22.68,0,4354.99,293.05,100.0,stable
246.22,33.74,0,3978.83,231.66,100.0,stable
207.87,10.8,1,956.64,81.96,100.0,stable
136.6,14.43,1,549.41,37.18,100.0,stable
275.76,7.47,0,1167.38,185.77,100.0,stable
136.55,31.47,0,1149.96,68.07,100.0,stable
296.58,17.96,0,3204.71,247.38,100.0,stable
140.83,7.65,0,311.85,48.53,100.0,stable
316.44,30.06,0,5925.92,355.35,28.7,severe
129.91,31.89,1,1053.42,46.61,100.0,stable
233.44,29.46,1,3167.09,143.32,100.0,stable
124.88,32.64,1,993.83,43.72,100.0,stable
144.66,7.91,0,340.28,51.33,100.0,stable
216.13,18.31,0,1734.0,132.18,100.0,stable
230.38,19.23,0,2065.46,152.63,100.0,stable
277.58,28.29,1,4315.12,197.92,100.0,stable
200.5,8.36,0,690.65,99.01,100.0,stable
183.8,26.53,1,1782.69,83.76,100.0,stable
205.18,10.51,0,907.21,106.1,100.0,stable
298.24,18.27,1,3294.19,188.62,100.0,stable
136.16,20.68,0,773.47,54.73,100.0,stable
148.64,18.67,1,835.77,47.18,100.0,stable
246.33,33.9,0,3998.27,232.58,100.0,stable
314.86,17.26,0,3475.5,275.52,100.0,stable
184.54,21.93,0,1502.36,102.91,100.0,stable
168.39,10.65,0,618.91,71.58,100.0,stable
222.29,17.42,0,1747.36,137.68,100.0,stable
346.44,11.29,0,2776.17,305.35,100.0,stable
216.67,24.38,1,2290.13,111.57,100.0,stable
349.9,8.24,0,2074.33,301.21,100.0,stable
250.71,8.31,0,1073.33,154.73,100.0,stable
292.89,7.87,0,1388.56,210.33,100.0,stable
229.55,11.93,0,1286.52,135.15,100.0,stable
240.39,15.39,1,1812.2,116.85,100.0,stable
119.26,6.06,1,177.45,25.77,100.0,stable
315.52,32.95,1,6398.12,280.84,5.09,severe
360.18,13.33,1,3534.65,254.37,100.0,stable
287.44,18.81,0,3147.68,235.84,100.0,stable
100.62,32.09,0,635.56,37.43,100.0,stable
105.13,24.9,0,549.75,35.38,100.0,stable
327.08,19.45,0,4207.84,308.83,100.0,stable
125.09,28.72,0,888.49,54.05,100.0,stable
285.66,21.99,0,3609.6,246.88,100.0,stable
288.54,14.73,0,2501.49,222.18,100.0,stable
211.31,21.25,1,1911.9,99.92,100.0,stable
218.94,33.99,0,3166.65,184.1,100.0,stable
162.59,16.45,0,884.75,72.5,100.0,stable
143.19,31.67,1,1271.67,56.36,100.0,stable
147.41,22.38,0,977.65,66.24,100.0,stable
282.33,11.51,0,1878.95,203.35,100.0,stable
234.65,19.48,0,2169.82,159.06,100.0,stable
357.62,15.9,0,4140.46,347.59,100.0,stable
155.06,12.66,0,622.48,62.27,100.0,stable
197.27,30.39,0,2326.17,139.03,100.0,stable
311.21,25.81,1,4981.92,236.72,75.9,mild
103.57,11.87,1,260.64,20.62,100.0,stable
111.99,18.41,0,468.12,35.55,100.0,stable
161.81,20.06,0,1061.25,76.43,100.0,stable
146.77,7.76,0,343.83,52.76,100.0,stable
112.45,14.5,0,374.09,33.63,100.0,stable
312.96,17.94,0,3564.0,275.35,100.0,stable
288.24,10.18,0,1734.91,208.59,100.0,stable
340.49,16.99,0,4003.47,320.76,100.0,stable
185.05,10.34,0,726.24,86.13,100.0,stable
120.86,10.59,0,317.09,36.85,100.0,stable
184.03,19.22,0,1317.07,97.37,100.0,stable
324.83,7.36,0,1597.79,257.53,100.0,stable
203.91,33.5,0,2711.26,158.11,100.0,stable
240.49,23.51,0,2725.8,180.16,100.0,stable
245.01,31.24,0,3677.94,218.14,100.0,stable
313.86,12.55,0,2529.12,254.76,100.0,stable
107.92,30.85,0,705.79,42.0,100.0,stable
186.16,6.8,0,484.85,84.19,100.0,stable
158.58,32.4,0,1592.05,93.55,100.0,stable
303.63,30.04,0,5452.45,327.02,52.38,moderate
164.34,7.07,0,392.9,65.76,100.0,stable
191.69,25.21,0,1848.85,118.32,100.0,stable
356.43,19.41,0,4987.47,366.49,75.63,mild
131.84,13.07,0,464.28,45.27,100.0,stable
328.35,15.49,1,3401.85,218.33,100.0,stable
219.0,33.39,1,3118.54,136.49,100.0,stable
214.99,33.92,0,3047.77,177.26,100.0,stable
325.92,20.15,0,4322.88,310.57,100.0,stable
299.55,14.04,1,2571.11,177.73,100.0,stable
217.77,7.77,0,757.87,116.17,100.0,stable
355.64,17.06,1,4383.05,262.73,100.0,stable
115.64,22.47,0,603.99,40.84,100.0,stable
218.01,26.88,0,2538.92,158.22,100.0,stable
164.32,23.25,0,1259.3,83.69,100.0,stable
165.51,21.05,0,1162.41,81.43,100.0,stable
301.44,16.87,0,3115.79,250.89,100.0,stable
306.77,19.3,1,3675.34,203.23,100.0,stable
188.28,10.82,0,786.41,89.67,100.0,stable
136.93,34.1,0,1242.01,72.16,100.0,stable
311.29,10.47,0,2080.12,244.1,100.0,stable
154.52,31.88,0,1489.87,87.9,100.0,stable
339.32,20.38,1,4736.72,253.54,88.16,mild
364.72,13.34,0,3626.28,347.8,100.0,stable
195.09,22.5,0,1720.56,116.27,100.0,stable
354.55,30.43,0,7522.95,449.47,0.0,severe
125.16,18.72,0,594.06,44.64,100.0,stable
244.39,26.26,0,3122.2,196.39,100.0,stable
114.71,16.03,0,429.32,35.84,100.0,stable
260.22,25.56,1,3451.9,164.69,100.0,stable
321.65,20.52,0,4284.4,304.54,100.0,stable
280.1,22.41,0,3534.42,239.3,100.0,stable
133.99,29.57,0,1046.77,63.09,100.0,stable
280.39,23.41,1,3691.1,183.33,100.0,stable
156.88,28.7,0,1396.55,84.99,100.0,stable
231.52,26.73,0,2848.89,177.93,100.0,stable
289.78,11.39,0,1960.14,213.92,100.0,stable
356.12,26.42,0,6666.87,418.33,0.0,severe
342.69,10.29,1,2478.16,221.41,100.0,stable
333.04,13.2,0,2992.58,289.43,100.0,stable
347.04,14.39,0,3536.68,319.76,100.0,stable
252.97,14.25,0,1860.91,169.54,100.0,stable
148.61,13.05,0,589.46,57.52,100.0,stable
306.14,6.39,0,1231.68,226.95,100.0,stable
143.5,26.87,0,1099.57,68.54,100.0,stable
208.29,17.84,1,1570.78,91.33,100.0,stable
361.4,7.11,0,1910.18,318.1,100.0,stable
111.31,28.6,0,700.65,42.69,100.0,stable
170.38,17.47,0,1029.61,80.96,100.0,stable
328.39,27.65,1,5913.83,273.47,29.31,severe
142.53,15.32,0,634.36,54.71,100.0,stable
218.57,30.04,0,2825.66,169.47,100.0,stable
215.79,21.21,0,1990.08,138.83,100.0,stable
362.88,29.38,1,7632.17,345.7,0.0,severe
305.36,34.76,0,6280.95,363.58,10.95,severe
127.42,32.05,1,1017.82,44.98,100.0,stable
199.43,32.99,0,2558.81,149.72,100.0,stable
345.52,12.9,0,3149.28,310.23,100.0,stable
208.32,16.5,0,1456.16,119.09,100.0,stable
148.18,19.69,0,873.95,63.66,100.0,stable
120.29,12.96,1,383.36,28.22,100.0,stable
196.3,20.5,1,1594.71,85.05,100.0,stable
213.9,5.4,0,508.95,110.04,100.0,stable
324.11,34.57,0,7042.09,408.05,0.0,severe
137.91,25.17,0,955.71,61.2,100.0,stable
351.07,33.62,0,8062.85,469.81,0.0,severe
313.59,6.2,1,1255.2,178.35,100.0,stable
188.75,32.78,0,2278.87,133.54,100.0,stable
360.25,10.14,0,2700.53,325.7,100.0,stable
221.92,19.39,0,1931.82,142.03,100.0,stable
212.9,19.89,0,1821.83,131.9,100.0,stable
250.93,13.28,0,1708.87,164.5,100.0,stable
253.67,27.42,0,3501.6,216.57,100.0,stable
343.29,12.65,0,3048.5,305.18,100.0,stable
186.52,9.95,0,710.12,87.12,100.0,stable
278.71,14.06,1,2229.91,153.93,100.0,stable
267.37,13.44,0,1963.21,187.18,100.0,stable
134.48,20.75,0,756.91,53.46,100.0,stable
119.72,28.49,0,807.77,49.28,100.0,stable
157.97,21.58,0,1084.64,74.93,100.0,stable
104.18,18.89,0,415.27,31.03,100.0,stable
266.23,9.75,0,1418.61,177.1,100.0,stable
209.04,29.34,0,2530.09,152.86,100.0,stable
227.15,20.03,1,2088.25,112.9,100.0,stable
311.73,16.89,0,3335.43,268.38,100.0,stable
229.7,19.88,0,2119.7,153.51,100.0,stable
231.87,28.06,1,2988.47,137.46,100.0,stable
183.76,29.28,0,1951.6,117.98,100.0,stable
142.81,21.87,0,897.63,61.57,100.0,stable
302.93,23.18,0,4267.58,284.03,100.0,stable
234.21,5.15,1,581.28,98.78,100.0,stable
173.99,28.11,0,1685.06,103.29,100.0,stable
311.39,22.71,0,4423.78,297.46,100.0,stable
252.28,6.05,1,792.0,115.3,100.0,stable
250.34,15.98,0,2038.35,170.53,100.0,stable
281.07,20.63,0,3288.94,233.03,100.0,stable
340.01,20.53,0,4790.58,340.38,85.47,mild
139.51,30.34,0,1161.57,69.46,100.0,stable
315.13,33.96,0,6554.8,381.14,0.0,severe
120.92,26.79,0,778.6,48.59,100.0,stable
141.46,8.06,1,331.58,36.86,100.0,stable
305.98,22.09,0,4159.12,283.79,100.0,stable
136.58,32.89,0,1196.65,70.07,100.0,stable
361.17,7.53,1,2018.96,239.12,100.0,stable
151.01,12.49,0,582.56,58.93,100.0,stable
238.27,22.48,0,2565.38,173.4,100.0,stable
189.46,28.58,1,2028.54,92.72,100.0,stable
257.88,26.46,0,3500.88,219.54,100.0,stable
259.03,33.04,0,4322.66,252.83,100.0,stable
162.16,11.29,0,608.42,66.91,100.0,stable
160.57,27.76,1,1418.73,65.51,100.0,stable
356.97,8.82,0,2309.71,315.29,100.0,stable
324.36,20.02,1,4256.03,230.18,100.0,stable
285.18,15.9,1,2632.34,165.77,100.0,stable
214.63,19.55,0,1821.45,133.24,100.0,stable
272.23,29.65,1,4332.02,195.64,100.0,stable
252.04,30.13,0,3767.87,225.77,100.0,stable
273.3,32.42,0,4730.63,277.93,88.47,mild
140.64,16.33,0,657.27,54.14,100.0,stable
318.8,5.99,0,1253.43,245.4,100.0,stable
328.34,8.44,0,1870.13,265.74,100.0,stable
159.08,8.6,0,447.33,62.48,100.0,stable
174.71,24.38,1,1488.82,72.54,100.0,stable
242.82,24.86,1,2928.49,141.43,100.0,stable
316.32,34.06,0,6620.49,384.75,0.0,severe
164.5,34.31,1,1802.16,78.43,100.0,stable
228.73,19.0,1,2012.18,112.37,100.0,stable
317.38,26.76,0,5358.05,334.51,57.1,moderate
167.52,22.92,0,1291.24,86.43,100.0,stable
107.23,34.6,0,771.46,44.69,100.0,stable
332.85,17.13,0,3856.35,307.25,100.0,stable
289.22,27.2,0,4518.36,280.3,99.08,stable
206.04,18.03,0,1552.71,119.54,100.0,stable
194.76,6.53,0,509.87,91.95,100.0,stable
211.06,33.47,0,2902.66,169.3,100.0,stable
297.77,5.67,0,1035.42,213.62,100.0,stable
346.57,26.22,1,6270.2,295.98,11.49,severe
183.29,13.75,0,943.64,88.36,100.0,stable
102.61,32.97,0,676.91,39.61,100.0,stable
159.16,16.19,1,834.51,51.87,100.0,stable
262.85,30.41,0,4132.08,246.93,100.0,stable
236.17,11.47,1,1310.61,106.67,100.0,stable
322.41,25.17,0,5223.01,334.48,63.85,mild
113.26,34.09,0,849.51,49.36,100.0,stable
326.73,14.49,0,3155.47,283.84,100.0,stable
125.9,11.57,1,375.68,30.35,100.0,stable
312.72,26.36,0,5129.85,322.19,68.51,mild
230.73,7.06,0,773.33,129.6,100.0,stable
147.82,14.19,1,632.69,43.38,100.0,stable
353.95,9.19,1,2363.9,233.35,100.0,stable
159.16,32.36,0,1602.17,94.17,100.0,stable
306.71,31.47,0,5802.59,343.47,34.87,moderate
102.99,15.88,1,342.79,21.61,100.0,stable
232.8,19.06,1,2091.25,116.54,100.0,stable
338.97,16.14,0,3774.95,313.5,100.0,stable
239.88,8.88,0,1050.04,142.46,100.0,stable
349.7,24.41,1,5970.58,290.75,26.47,severe
219.3,5.24,1,518.63,86.65,100.0,stable
262.22,12.67,0,1782.51,178.12,100.0,stable
309.34,11.18,0,2191.31,243.11,100.0,stable
119.85,20.91,0,605.66,42.59,100.0,stable
174.11,17.18,0,1057.78,84.13,100.0,stable
245.27,23.19,1,2798.6,139.68,100.0,stable
225.56,13.81,0,1435.19,133.93,100.0,stable
260.9,25.92,0,3515.58,222.32,100.0,stable
159.68,14.59,0,758.89,67.9,100.0,stable
259.15,25.54,1,3420.45,163.26,100.0,stable
349.73,13.63,0,3405.93,321.13,100.0,stable
205.81,16.77,0,1444.09,116.76,100.0,stable
239.18,10.71,0,1255.82,144.52,100.0,stable
159.21,32.09,0,1591.1,93.71,100.0,stable
197.66,22.82,0,1790.31,120.1,100.0,stable
325.1,7.6,0,1651.99,258.49,100.0,stable
243.04,32.67,0,3767.66,220.94,100.0,stable
175.47,7.8,1,493.8,56.58,100.0,stable
362.1,17.7,1,4709.88,275.33,89.51,mild
329.32,17.52,0,3856.67,302.7,100.0,stable
239.7,28.56,1,3245.07,148.36,100.0,stable
278.66,14.12,1,2237.9,154.0,100.0,stable
248.09,6.28,0,796.07,148.93,100.0,stable
238.96,9.84,0,1153.18,142.82,100.0,stable
295.99,11.4,0,2046.63,223.21,100.0,stable
318.19,23.64,0,4797.27,316.2,85.14,mild
160.96,12.39,0,657.02,66.86,100.0,stable
103.22,14.72,0,319.9,28.43,100.0,stable
279.39,24.34,0,3801.58,247.14,100.0,stable
342.42,33.7,1,7686.82,335.75,0.0,severe
258.68,9.37,0,1286.76,166.49,100.0,stable
297.51,7.02,0,1278.59,215.41,100.0,stable
128.81,28.41,1,932.59,42.71,100.0,stable
148.52,30.96,1,1340.58,59.78,100.0,stable
363.21,6.67,0,1809.25,320.14,100.0,stable
226.82,6.74,0,712.9,124.92,100.0,stable
166.64,15.7,0,887.72,75.22,100.0,stable
297.09,29.99,1,5211.96,234.57,64.4,mild
156.33,11.73,1,586.93,46.89,100.0,stable
110.45,24.13,1,589.27,28.85,100.0,stable
247.81,19.23,0,2389.45,176.59,100.0,stable
268.78,9.91,0,1468.67,180.82,100.0,stable
278.88,29.32,0,4500.01,271.93,100.0,stable
133.72,28.29,0,1001.21,61.23,100.0,stable
194.89,33.3,0,2463.73,143.86,100.0,stable
113.2,21.44,1,553.56,28.78,100.0,stable
225.97,6.2,1,651.98,92.61,100.0,stable
248.87,12.07,0,1530.51,159.16,100.0,stable
229.73,7.05,0,765.86,128.48,100.0,stable
312.59,15.35,1,3057.01,197.46,100.0,stable
331.49,24.27,0,5335.81,347.38,58.21,moderate
232.93,29.47,0,3154.24,190.29,100.0,stable
351.8,10.29,0,2611.2,311.11,100.0,stable
